2019-02-12 19:19:05.876805, , rf>12, 16, 433616816, -1, 0, 3895, 11:1:80, 0:26:46.197, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.242, 3, 164
2019-02-12 19:19:06.808424, , rf>11, 16, 345147989, -1, 0, 3007, 12:2:19, 19:19:1.583, 0,  0.00000,    0.00000, 0, -89, 4.2, 0.158, 3, 164
2019-02-12 19:19:10.617661, , rf>12, 17, 433620875, -1, 0, 4565, 11:1:80, 0:26:50.260, 0,  0.00000,    0.00000, 0, -82, 4.2, 0.670, 3, 164
2019-02-12 19:19:11.015411, , rf>11, 17, 345151160, -1, 0, 4038, 12:2:19, 19:19:4.756, 0,  0.00000,    0.00000, 0, -88, 4.2, 0.155, 3, 164
2019-02-12 19:19:14.075621, , rf>12, 18, 433625604, -1, 0, 3299, 11:1:80, 0:26:54.992, 0,  0.00000,    0.00000, 0, -82, 4.2, 0.483, 3, 164
2019-02-12 19:19:15.475980, , rf>11, 18, 345155362, -1, 0, 4285, 12:2:19, 19:19:8.963, 0,  0.00000,    0.00000, 0, -88, 4.2, 0.135, 3, 164
2019-02-12 19:19:18.744228, , rf>12, 19, 433629067, -1, 0, 4498, 11:1:80, 0:26:58.457, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.139, 3, 164
2019-02-12 19:19:20.373289, , rf>11, 19, 345159811, -1, 0, 4725, 12:2:19, 19:19:13.401, 0,  0.00000,    0.00000, 0, -89, 4.2, 0.126, 3, 164
2019-02-12 19:19:22.139066, , rf>12, 20, 433633729, -1, 0, 3229, 11:1:80, 0:27:2.123, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.103, 3, 164
2019-02-12 19:19:24.735090, , rf>11, 20, 345164700, -1, 0, 4212, 12:2:19, 19:19:18.291, 0,  0.00000,    0.00000, 0, -90, 4.2, 0.145, 3, 164
2019-02-12 19:19:26.678252, , rf>12, 21, 433637122, -1, 0, 4368, 11:1:80, 0:27:6.528, 0,  0.00000,    0.00000, 0, -82, 4.2, 0.558, 3, 164
2019-02-12 19:19:28.855411, , rf>11, 21, 345169076, -1, 0, 3950, 12:2:19, 19:19:22.670, 0,  0.00000,    0.00000, 0, -90, 4.2, 0.132, 3, 164
2019-02-12 19:19:31.410492, , rf>12, 22, 433641654, -1, 0, 4569, 11:1:80, 0:27:10.44, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.216, 3, 164
2019-02-12 19:19:33.557978, , rf>11, 22, 345173190, -1, 0, 4553, 12:2:19, 19:19:26.787, 0,  0.00000,    0.00000, 0, -90, 4.2, 0.129, 3, 164
2019-02-12 19:19:35.054525, , rf>12, 23, 433646387, -1, 0, 3483, 11:1:80, 0:27:15.789, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.090, 3, 164
2019-02-12 19:19:38.498383, , rf>11, 23, 345177907, -1, 0, 4761, 12:2:19, 19:19:31.515, 0,  0.00000,    0.00000, 0, -90, 4.2, 0.126, 3, 164
2019-02-12 19:19:40.012857, , rf>12, 24, 433650034, 1317, 1, 4802, 11:1:80, 0:27:19.428, 0,  0.00000,    0.00000, 0, -82, 4.2, 0.110, 3, 164
2019-02-12 19:19:42.881685, , rf>11, 24, 345182832, -1, 0, 4206, 12:2:19, 19:19:36.431, 0,  0.00000,    0.00000, 0, -91, 4.2, 0.126, 3, 164
2019-02-12 19:19:43.579628, , rf>12, 25, 433655000, 1390, 1, 3392, 11:1:80, 0:27:24.405, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.090, 3, 164
2019-02-12 19:19:48.025330, , rf>11, 25, 345187202, -1, 0, 4975, 12:2:19, 19:19:40.814, 0,  0.00000,    0.00000, 0, -90, 4.2, 0.113, 3, 164
2019-02-12 19:19:48.619359, , rf>12, 26, 433658556, -1, 0, 4866, 11:1:80, 0:27:27.952, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.074, 3, 164
2019-02-12 19:19:52.514267, , rf>11, 26, 345192341, -1, 0, 4333, 12:2:19, 19:19:45.958, 0,  0.00000,    0.00000, 0, -89, 4.2, 0.139, 3, 164
2019-02-12 19:19:52.823385, , rf>12, 27, 433663586, -1, 0, 4043, 11:1:80, 0:27:32.995, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.084, 3, 164
2019-02-12 19:19:55.979725, , rf>11, 27, 345196838, -1, 0, 3299, 12:2:19, 19:19:50.457, 0,  0.00000,    0.00000, 0, -89, 4.2, 0.151, 3, 164
2019-02-12 19:19:56.385476, , rf>12, 28, 433667793, -1, 0, 3416, 11:1:80, 0:27:37.194, 0,  0.00000,    0.00000, 0, -84, 4.2, 0.248, 3, 164
2019-02-12 19:20:00.903816, , rf>12, 29, 433671373, -1, 0, 3199, 11:1:80, 0:27:40.786, 0,  0.00000,    0.00000, 0, -82, 4.2, 0.409, 3, 164
2019-02-12 19:20:04.706847, , rf>11, 29, 345205520, -1, 0, 3342, 12:2:19, 19:19:57.141, 0,  0.00000,    0.00000, 0, -90, 4.2, 0.145, 3, 1619
2019-02-12 19:20:05.727018, d, rf>12, 30, 433675868, -1, 0, 4648, 11:1:80, 0:27:43.273, 0,  0.00000,    0.00000, 0, -84, 4.2, 0.116, 3, 1296
2019-02-12 19:20:09.852953, d, rf>11, 30, 345209026, -1, 0, 4975, 12:2:19, 19:20:2.641, 0,  0.00000,    0.00000, 0, -92, 4.2, 0.113, 3, 164
2019-02-12 19:20:10.591587, d, rf>12, 31, 433680680, -1, 0, 4700, 11:1:80, 0:27:49.89, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.071, 3, 164
