2019-02-11 16:57:49.342833, , rf>11, 1, 250270045, 485, 1, 4939, 11:2:19, 16:57:42.664, 0,  0.00000,    0.00000, 0, -79, 4.2, 1.270, 3, 12806
2019-02-11 16:57:49.673231, , rf>12, 1, 338741196, 926, 1, 4950, 9:1:80, 22:5:28.857, 0,  0.00000,    0.00000, 0, -92, 4.2, 1.018, 3, 12086
2019-02-11 16:57:53.044238, , rf>12, 2, 338746614, -1, 0, 3228, 9:1:80, 22:5:33.323, 0,  0.00000,    0.00000, 0, -93, 4.2, 1.067, 3, 468
2019-02-11 16:57:54.156418, , rf>11, 2, 250275148, 305, 1, 4667, 11:2:19, 16:57:47.460, 0,  0.00000,    0.00000, 0, -79, 4.2, 1.260, 3, 164
2019-02-11 16:57:56.946234, , rf>12, 3, 338750006, 385, 1, 3703, 9:1:80, 22:5:37.718, 0,  0.00000,    0.00000, 0, -95, 4.2, 1.060, 3, 164
2019-02-11 16:57:57.841782, , rf>11, 3, 250279979, 339, 1, 3509, 11:2:19, 16:57:52.297, 0,  0.00000,    0.00000, 0, -79, 4.2, 1.041, 3, 164
2019-02-11 16:58:01.040342, , rf>12, 4, 338753873, 2888, 1, 3941, 9:1:80, 22:5:41.604, 0,  0.00000,    0.00000, 0, -96, 4.2, 1.086, 3, 164
2019-02-11 16:58:02.986129, , rf>11, 4, 250283652, 459, 1, 4975, 11:2:19, 16:57:55.972, 0,  0.00000,    0.00000, 0, -79, 4.2, 1.044, 3, 164
2019-02-11 16:58:05.227570, , rf>12, 5, 338757978, 488, 3, 4018, 9:1:80, 22:5:45.693, 0,  0.00000,    0.00000, 0, -92, 4.2, 1.296, 3, 164
2019-02-11 16:58:07.125098, , rf>11, 5, 250288791, 399, 1, 3987, 11:2:19, 16:58:0.114, 0,  0.00000,    0.00000, 0, -77, 4.2, 1.067, 3, 164
2019-02-11 16:58:09.007102, , rf>12, 6, 338762160, 382, 4, 3614, 9:1:80, 22:5:49.878, 0,  0.00000,    0.00000, 0, -93, 4.2, 1.325, 3, 164
2019-02-11 16:58:12.064506, , rf>11, 6, 250292942, 182, 2, 4754, 11:2:19, 16:58:5.262, 0,  0.00000,    0.00000, 0, -77, 4.2, 0.989, 3, 164
2019-02-11 16:58:13.239147, , rf>12, 7, 338765938, -1, 0, 4093, 9:1:80, 22:5:53.658, 0,  0.00000,    0.00000, 0, -95, 4.2, 1.089, 3, 164
2019-02-11 16:58:16.359781, , rf>11, 7, 250297860, 2449, 1, 4139, 11:2:19, 16:58:10.189, 0,  0.00000,    0.00000, 0, -77, 4.2, 1.154, 3, 164
2019-02-11 16:58:17.709787, , rf>12, 8, 338770667, 552, 2, 3817, 9:1:80, 22:5:57.407, 0,  0.00000,    0.00000, 0, -92, 4.2, 1.076, 3, 636
2019-02-11 16:58:21.158948, , rf>11, 8, 250302163, 415, 1, 4631, 11:2:19, 16:58:14.487, 0,  0.00000,    0.00000, 0, -79, 4.2, 1.376, 3, 164
