2019-02-12 20:07:08.660597,  , rf>11, 1, 348027899, 779, 1, 4199, 12:2:19, 20:7:2.589, 0,  0.00000,    0.00000, 0, -111, 4.1, 0.168, 3, 680751
2019-02-12 20:07:09.363972,  , rf>12, 1, 436498574, 992, 1, 4866, 11:1:80, 1:14:48.701, 0,  0.00000,    0.00000, 0, -82, 4.2, 1.028, 3, 681261
2019-02-12 20:07:13.034566,  , rf>11, 2, 348032262, 306, 1, 4200, 12:2:19, 20:7:6.609, 0,  0.00000,    0.00000, 0, -109, 4.1, 0.148, 3, 164
2019-02-12 20:07:13.171515,  , rf>12, 2, 436503604, -1, 0, 3647, 11:1:80, 1:14:53.740, 0,  0.00000,    0.00000, 0, -79, 4.2, 0.857, 3, 164
2019-02-12 20:07:16.704212,  , rf>11, 3, 348036626, 424, 1, 3505, 12:2:19, 20:7:10.369, 0,  0.00000,    0.00000, 0, -109, 4.1, 0.000, 3, 164
2019-02-12 20:07:17.146643,  , rf>12, 3, 436507415, -1, 0, 3810, 11:1:80, 1:14:57.552, 0,  0.00000,    0.00000, 0, -81, 4.2, 1.131, 3, 164
2019-02-12 20:07:20.917782,  , rf>11, 4, 348040294, 566, 1, 4059, 12:2:19, 20:7:14.648, 0,  0.00000,    0.00000, 0, -109, 4.1, 0.258, 3, 163
2019-02-12 20:07:21.501908,  , rf>12, 4, 436511389, 2311, 1, 4197, 11:1:80, 1:15:1.528, 0,  0.00000,    0.00000, 0, -82, 4.2, 1.299, 3, 164
2019-02-12 20:07:24.857706,  , rf>11, 5, 348044517, 280, 1, 3765, 12:2:19, 20:7:18.858, 0,  0.00000,    0.00000, 0, -108, 4.1, 1.196, 3, 164
2019-02-12 20:07:26.519385,  , rf>12, 5, 436515750, 4110, 1, 4850, 11:1:80, 1:15:5.890, 0,  0.00000,    0.00000, 0, -82, 4.2, 1.083, 3, 164
2019-02-12 20:07:29.395592,  , rf>11, 6, 348048446, 207, 1, 4368, 12:2:19, 20:7:22.797, 0,  0.00000,    0.00000, 0, -109, 4.1, 1.598, 3, 164
2019-02-12 20:07:31.160739,  , rf>12, 6
2019-02-12 20:07:33.672601,  , rf>11, 7, 348052978, 437, 1, 4117, 12:2:19, 20:7:27.322, 0,  0.00000,    0.00000, 0, -107, 4.1, 0.970, 3, 164
2019-02-12 20:07:35.523705,  , rf>12, 7, 436525416, 1944, 1, 4173, 11:1:80, 1:15:15.558, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.967, 3, 164
2019-02-12 20:07:37.409858,  , rf>11, 8, 348057259, 345, 1, 3578, 12:2:19, 20:7:31.605, 0,  0.00000,    0.00000, 0, -112, 4.1, 1.086, 3, 164
2019-02-12 20:07:39.461087,  , rf>12, 8, 436529753, -1, 0, 3790, 11:1:80, 1:15:19.897, 0,  0.00000,    0.00000, 0, -83, 4.2, 1.199, 3, 164
2019-02-12 20:07:41.120505,  , rf>11, 9, 348061001, 269, 1, 3552, 12:2:19, 20:7:35.361, 0,  0.00000,    0.00000, 0, -112, 4.1, 0.309, 3, 164
